Intercept,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
1,2688,2,3,1997,2.2904787900066035,0,10,601890.2919093702
1,3505,3,1,1983,4.126905053904126,0,3,753186.167662594
1,3781,2,1,1989,3.1640757925507828,0,9,792681.5184200833
1,1484,5,1,2010,1.246554609668538,1,6,360372.9780385626
1,2139,1,1,1999,0.6110787075106308,0,10,422950.9047116141
1,1327,1,2,2016,2.1323912017961844,0,3,312914.00307582016
1,3230,3,1,2011,2.9601334773335295,2,7,734110.0243598827
1,4031,4,2,2007,4.279191584915697,0,4,899849.5188200921
1,4951,3,1,1982,1.073685560631108,2,3,1017583.4273609958
1,3435,4,2,1965,4.100928564576106,0,8,729494.9061684583
1,4376,2,3,1997,4.383540707302521,0,4,953339.7306451157
1,626,2,1,1959,1.178093691503752,2,1,113576.51237037641
1,3677,5,2,1987,4.332174436868986,0,6,847131.2132821754
1,3556,4,3,1968,4.961541055292564,1,10,796875.0927818617
1,1103,5,1,1985,3.770774739717069,1,1,280149.1863612468
1,3949,1,1,2008,4.0314635682124464,0,5,833283.0644545743
1,4646,4,1,2012,4.974868704014931,1,7,1046163.3264236907
1,4033,3,2,1995,3.224665627366754,2,6,889107.6929684004
1,3867,1,2,1952,1.8854887190731224,0,2,760436.8893623694
1,3868,1,3,2014,4.26888875334225,0,4,864309.0323581436
1,4297,3,2,1957,3.2651859988023406,2,2,910000.3859570917
1,2292,1,2,2000,3.1153794067443044,2,1,512734.77889379323
1,3361,4,1,2022,1.6413599998131723,2,3,762769.5055574658
1,3976,5,1,1955,3.90350421312299,0,3,827432.4143465807
1,3917,1,1,1988,0.8675027413704332,2,7,780363.0627911759
1,2145,4,1,2009,4.6592918185759755,2,1,524818.9633293215
1,1705,2,1,1977,1.9662055734671813,1,9,354744.6305953098
1,3530,4,1,2003,1.074985937554957,1,6,754662.1768906609
1,3372,5,1,1986,2.4906493989608847,0,4,733900.7559066785
1,3572,4,3,1958,0.6911145916543993,1,3,729385.5524036873
1,2354,3,3,2005,3.5808178741923484,1,3,556236.7348047679
1,4521,5,3,2008,4.5621747970041024,2,2,1039730.2135109294
1,3208,2,3,1951,4.267683532123289,2,2,672640.7862957919
1,4002,3,1,2010,1.073162630515465,1,10,860129.7292090545
1,1832,4,3,2007,1.0682201169847934,1,5,432387.0410257919
1,701,5,1,2009,4.160455170459189,1,9,246717.9663664509
1,4007,2,3,1989,4.659144235714022,0,2,897176.5668201512
1,4712,3,2,1985,2.573014234250701,0,2,976572.7481782682
1,1074,2,3,1986,2.7453700261119467,0,6,251724.67925135954
1,1036,4,3,1967,1.9321791862357665,1,10,238220.48454485086
1,2125,2,1,2012,4.524193032153863,1,2,514184.1816653132
1,2622,1,3,1971,3.4020630738156017,0,4,561747.2624036099
1,885,3,2,1960,1.7971320972531581,0,6,194353.73613997572
1,3781,2,1,2007,1.8445229197441322,1,5,826587.7969711117
1,974,4,1,2006,4.5104003287862104,2,1,280961.6803897855
1,917,4,3,1953,0.5613531075761966,0,6,191907.6525048871
1,4100,2,1,1956,1.9522695772698728,1,1,809712.7379333257
1,1454,4,1,2010,2.9946050654736607,1,3,369854.9244932172
1,1705,5,1,2003,1.166978579446961,2,10,400306.9574091656
1,4620,5,1,2017,0.9144443938981541,1,5,985628.9692003925
1,2490,5,1,1950,4.16874348990752,1,10,567376.4006946473
1,4072,1,1,2004,4.524819748918283,0,5,889695.2695039134
1,4880,2,2,1952,4.206228893591852,0,10,1004325.3931894515
1,4658,1,3,1987,4.544545503818065,2,6,1021278.340082141
1,3213,4,2,1950,2.989003869762672,2,10,665309.7683934513
1,2703,1,1,1987,4.155161544456538,1,8,576620.3718535388
1,3620,4,1,1978,2.228191872759952,0,5,738643.2007694525
1,1466,4,3,1954,3.4982053766556733,2,1,343678.93524860224
1,3932,3,2,1970,4.94975989125124,2,5,865263.3836358162
1,1188,5,3,2020,1.5157747572760734,2,3,342365.20713846444
1,4743,4,2,2016,2.254548858309863,1,4,1037911.6519852468
1,4201,3,1,1996,2.660213197895385,0,8,876992.62965777
1,841,5,3,1984,1.1210696915902327,2,7,238047.5927999937
1,2224,4,3,2017,0.8646737470927555,0,5,518166.38138878136
1,4922,4,1,2018,4.23375289844731,2,2,1108236.8362913695
1,2292,1,3,1950,4.895574677724138,2,6,483905.9983899615
1,2259,1,2,2017,2.321262787233464,0,6,509733.85039647983
1,3712,5,2,1961,0.8944242628759398,0,10,747938.7115439639
1,1489,4,2,2009,0.7961529231075941,0,10,347769.0613211003
1,2762,2,2,1976,4.5109319286213445,1,6,619407.6279156839
1,2982,1,1,2005,2.5871641237745595,2,9,646118.3979191775
1,1451,5,3,1972,1.9401229245307636,1,8,338786.44407016825
1,1222,4,2,1974,2.644075720577298,0,8,291123.86737050366
1,3889,4,1,1970,1.932368426115563,2,1,796470.173239297
1,2579,2,3,2010,2.70066098888429,1,5,603812.5887922472
1,3217,5,3,2012,4.368003786130716,2,7,779867.2165969982
1,2832,4,1,2001,3.1653561697794306,1,6,656065.8419892447
1,3876,1,1,1974,3.6259419776457893,0,5,793323.8127937265
1,2000,2,2,2004,2.1410180430545145,1,8,448879.5107617519
1,785,5,3,1995,3.8232764532973342,2,3,262707.27893308154
1,3995,2,3,1981,3.4997768819571755,2,6,872258.3925462884
1,2565,1,1,2004,1.038028989884254,2,5,530476.1232749791
1,1268,5,3,1954,3.0768928390201307,2,8,321199.3469094537
1,3557,2,2,1985,1.655345733393911,0,4,730405.6620242158
1,4789,3,3,1998,4.118430513351168,1,8,1033816.8247013512
1,2661,1,1,2007,2.4167196881012276,0,10,564747.6546436538
1,3793,1,1,1988,4.976078743384193,0,2,804450.0990071343
1,1446,1,2,2010,0.916251970725337,0,9,316282.80679770344
1,3835,3,2,1958,4.011565382330714,2,9,806269.4033782159
1,4650,3,3,1955,3.531657800939704,2,10,988234.6180212417
1,1981,4,3,1984,3.9537447376581745,2,10,489595.41246134235
1,2401,2,1,1988,1.8838840797070535,1,6,504682.30124801846
1,3951,4,2,1971,2.714245202220803,2,4,851472.5994111879
1,4564,2,2,1990,4.0842883387566875,1,4,991703.3944221089
1,554,3,2,1954,1.5464359922938475,2,6,120795.5523667112
1,2323,3,3,1991,1.5171493855489344,2,5,511645.2377877411
1,3962,4,2,2016,2.979729289827196,0,6,868356.2431862867
1,3579,5,1,1979,2.856036107884351,0,7,765780.0440479134
1,1332,4,1,2006,1.7701811168581978,0,7,317780.5942863934
1,4908,2,3,2022,1.8413404273617024,1,9,1058290.6809403487
1,3306,4,3,1978,1.7503032344295448,1,8,708003.0797050629
1,2990,1,2,1986,3.9718042789931944,2,6,663456.3939054122
1,827,2,3,1962,3.4335538950310727,1,6,198773.47571275916
1,3810,2,1,1981,4.245877325346138,2,5,821117.7482116626
1,3800,5,2,1995,4.8896286274130984,1,1,888184.3038431654
1,4175,3,1,1972,2.633739333223939,1,9,869924.3421379088
1,3554,2,2,1994,0.8001224663245199,1,9,734201.4615779822
1,2643,3,3,1966,0.7164153968541594,0,9,530326.7865334606
1,1811,4,2,2015,1.8304926767222862,1,8,436325.0761836845
1,3691,1,2,1955,4.696450652086029,0,10,758140.6272517709
1,3038,5,1,1967,2.854458747368937,0,3,647006.812552705
1,4483,3,1,1971,1.7230393223605813,1,1,921002.2482228519
1,664,2,2,1982,2.296250575299588,2,8,170024.87591657112
1,4777,3,3,1979,3.1936779833210185,2,7,1009807.4390560029
1,1322,2,3,1981,3.43827346162029,2,5,345655.79485490214
1,1443,3,1,1991,1.1926377940230726,1,10,320689.21882179775
1,4925,2,3,1959,4.896642544453292,2,7,1034380.2041616677
1,1274,4,1,1985,2.95147502142255,0,10,304653.63604893
1,2698,2,3,1983,1.1105974300652568,2,4,571367.8252792631
1,3656,2,2,2022,4.521358640057602,1,9,856066.3005338378
1,4742,1,1,1977,0.8358729398574296,2,10,931856.9695152728
1,4195,2,1,1960,4.584809449298807,0,2,882532.5489330415
1,3952,1,2,1988,4.984545453300421,1,9,875163.0460692297
1,1414,5,1,1996,3.6519430962042674,2,9,372292.60339231836
1,1808,1,3,1968,3.967012494832954,1,5,402330.051233892
1,4677,4,3,1964,2.017862764103689,1,1,965304.8489878176
1,1013,1,1,1977,4.737095837302702,1,7,248621.82614873745
1,2420,5,3,1973,2.8837128474876543,2,10,560889.7929688855
1,4094,4,1,2021,3.795748009688997,1,10,933332.7201261587
1,1909,3,2,1958,4.658484721600757,2,4,453579.1055342158
1,3690,3,1,1996,4.888309891889787,0,9,814843.6877321303
1,4991,1,2,1982,4.249419604685034,2,6,1037268.0434280155
1,2055,1,3,2011,1.8635787814191351,0,3,460741.2339285246
1,1304,5,2,1968,4.849463824484371,2,6,357477.33266695193
1,1779,5,3,2016,3.326537890596073,1,10,480192.24523579155
1,4077,2,1,1989,4.687891143583819,2,6,886451.6346786668
1,3401,5,3,1996,3.5424726161645834,1,5,786584.6102391081
1,1887,2,1,2014,1.8825753283147422,0,2,439793.07800824364
1,3261,4,1,1978,2.165110358642672,2,10,701493.9970692651
1,3179,1,2,1999,2.977122996963232,1,10,683723.1607044176
1,2606,4,2,1962,4.055066787019469,0,2,572024.023634332
1,4723,5,2,1950,1.9309214810315072,0,7,964865.2986386953
1,3268,4,2,1983,3.1087902476038645,2,2,742599.2533323644
